   0,   13.4000,   0.000000000,   0.000000000,    0.0000,    0.0000,    0.0000,   -0.0000,   0.000000000,   0.000000000,   0.000000000,9,53
   0,   14.7000,   0.000000000,   0.000000000,    0.0000,    0.0000,    0.0000,   -0.0000,   0.000000000,   0.000000000,   0.000000000,9,53
   0,   14.8000,   0.000000000,   0.000000000,    0.0000,    0.0000,    0.0000,   -0.0000,   0.000000000,   0.000000000,   0.000000000,9,53
   0,   14.9000,   0.000000000,   0.000000000,    0.0000,    0.0000,    0.0000,   -0.0000,   0.000000000,   0.000000000,   0.000000000,9,53
   0,   15.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,    0.0000,   -0.0000,   0.000000000,   0.000000000,   0.000000000,9,53
   0,   15.1000,   0.000000000,   0.000000000,    0.0000,    0.0000,    0.0000,   -0.0000,   0.000000000,   0.000000000,   0.000000000,9,53
   0,   15.2000,   0.000000000,   0.000000000,    0.0000,    0.0000,    0.0000,   -0.0000,   0.000000000,   0.000000000,   0.000000000,9,53
   0,   15.3000,   0.000000000,   0.000000000,    0.0000,    0.0000,    0.0000,   -0.0000,   0.000000000,   0.000000000,   0.000000000,9,53
   0,   15.4000,   0.000000000,   0.000000000,    0.0000,    0.0000,    0.0000,   -0.0000,   0.000000000,   0.000000000,   0.000000000,9,53
   0,   15.5000,   0.000000000,   0.000000000,    0.0000,    0.0000,    0.0000,   -0.0000,   0.000000000,   0.000000000,   0.000000000,9,53
   0,   15.6000,   0.000000000,   0.000000000,    0.0000,    0.0000,    0.0000,   -0.0000,   0.000000000,   0.000000000,   0.000000000,9,53
   0,   15.7000,   0.000000000,   0.000000000,    0.0000,    0.0000,    0.0000,   -0.0000,   0.000000000,   0.000000000,   0.000000000,9,53
   0,   15.8000,   0.000000000,   0.000000000,    0.0000,    0.0000,    0.0000,   -0.0000,   0.000000000,   0.000000000,   0.000000000,9,53
   0,   15.9000,   0.000000000,   0.000000000,    0.0000,    0.0000,    0.0000,   -0.0000,   0.000000000,   0.000000000,   0.000000000,9,53
   0,   16.0000,   0.000000000,   0.000000000,    0.0000,    0.0000,    0.0000,   -0.0000,   0.000000000,   0.000000000,   0.000000000,9,53
   0,   16.1000,   0.000000000,   0.000000000,    0.0000,    0.0000,    0.0000,   -0.0000,   0.000000000,   0.000000000,   0.000000000,9,53
   0,   16.2000,   0.000000000,   0.000000000,    0.0000,    0.0000,    0.0000,   -0.0000,   0.000000000,   0.000000000,   0.000000000,9,53
   0,   16.3000,   0.000000000,   0.000000000,    0.0000,    0.0000,    0.0000,   -0.0000,   0.000000000,   0.000000000,   0.000000000,9,53
   0,   16.4000,   0.000000000,   0.000000000,    0.0000,    0.0000,    0.0000,   -0.0000,   0.000000000,   0.000000000,   0.000000000,9,53
   0,   16.5000,   0.000000000,   0.000000000,    0.0000,    0.0000,    0.0000,   -0.0000,   0.000000000,   0.000000000,   0.000000000,9,53
   0,   16.6000,   0.000000000,   0.000000000,    0.0000,    0.0000,    0.0000,   -0.0000,   0.000000000,   0.000000000,   0.000000000,9,53
